TV,Radio,Social_Media,Influencer,Sales
54.00,12.981349350,2.751051575,Macro,194.09550150
39.00,10.980948710,1.069789208,Nano,135.88896950
79.00,24.333469630,4.355745346,Mega,283.12520940
70.00,20.777173760,2.831544226,Macro,245.24272030
75.00,25.674941110,2.394660585,Macro,267.17901040
53.00,18.850813710,4.566440958,Micro,186.93564620
23.00,6.721845062,1.367690472,Nano,82.43756501
43.00,23.363003110,3.930571161,Macro,146.28677820
24.00,7.163760320,3.215148198,Micro,87.76036175
26.00,5.928308617,2.032738260,Micro,85.56280693
49.00,13.503068510,0.392220254,Micro,172.79517020
33.00,10.150507120,2.311200267,Nano,118.22678830
59.00,21.299729440,6.145551611,Mega,209.56011390
76.00,25.095982850,3.588906021,Mega,272.42133530
100.00,32.148207760,7.565099552,Micro,362.04212290
96.00,37.916341950,5.817879816,Mega,335.96668850
23.00,6.662270909,0.142948635,Nano,83.41535689
68.00,20.857484430,5.305812168,Nano,244.63351860
20.00,5.063964906,0.037356944,Micro,66.38544197
61.00,24.664068190,0.643440065,Micro,223.24730660
56.00,9.690666538,2.552757920,Nano,196.07863270
29.00,16.799194360,4.279003862,Micro,101.90460110
31.00,7.985636206,0.789064000,Mega,112.95257630
29.00,9.850775833,1.774849524,Nano,96.69435801
82.00,34.767790380,4.248044829,Micro,292.17741670
78.00,26.537718880,3.961284729,Macro,280.85886230
99.00,30.668856090,4.401725907,Nano,351.42114770
99.00,34.512952670,4.817666841,Macro,347.67233830
46.00,15.553415250,1.648887001,Mega,161.73686950
37.00,15.550910190,0.381845418,Nano,130.38412960
67.00,33.478451740,6.272878542,Macro,233.13823650
82.00,21.687012740,2.537905135,Nano,290.61818300
42.00,9.381876981,3.464095033,Mega,147.48706880
22.00,13.326534240,3.470841069,Micro,80.42495159
73.00,22.361015340,2.236349630,Nano,262.59744910
41.00,7.125223319,1.156608183,Mega,148.22576280
100.00,44.560409570,8.470339644,Nano,357.09248720
29.00,8.712061917,2.585117315,Macro,104.71245370
19.00,10.617099560,1.277720616,Macro,68.24392705
37.00,5.580487693,4.347285454,Macro,134.44597310
45.00,9.016529466,2.779557800,Micro,157.40586870
51.00,19.316069600,3.605940065,Macro,184.69981000
100.00,39.303217230,7.077221972,Micro,355.89510390
56.00,15.384147120,1.618385333,Mega,197.27301260
23.00,3.510261265,1.060978149,Micro,84.48658764
100.00,30.435357180,5.012795155,Mega,353.83819270
16.00,5.768998355,0.167732483,Macro,58.28261531
95.00,33.732248700,2.828376137,Micro,337.15502190
18.00,3.998145083,0.550344488,Mega,62.53463829
94.00,32.162648690,4.178849052,Mega,336.52367290
58.00,23.291025670,1.819778353,Macro,202.35453850
11.00,10.434937480,3.021098715,Micro,39.05670605
88.00,26.890877880,5.091676018,Mega,311.04609580
33.00,16.567954560,3.220240342,Nano,117.85609500
69.00,20.972126520,3.386159119,Nano,242.46526080
47.00,13.471417590,2.441219796,Macro,167.70454060
32.00,13.431850720,1.969664799,Micro,113.33546510
89.00,34.192864930,7.280936960,Micro,317.71462170
83.00,27.923718680,8.566793342,Macro,295.50554950
64.00,26.713596670,7.772853029,Micro,229.95285600
67.00,15.142141100,2.249622880,Macro,240.10772800
100.00,23.354538970,4.472029211,Micro,356.26842270
46.00,9.847541160,2.944586242,Micro,166.65236080
42.00,10.595547700,2.411606792,Mega,149.36328460
15.00,4.852190352,5.603537932,Macro,52.00797219
32.00,15.405161670,4.049889123,Nano,109.14696160
74.00,19.114909120,4.485970525,Nano,259.90072300
50.00,18.172737700,5.722841776,Micro,181.27627030
29.00,4.595233625,0.581271839,Micro,104.51454690
43.00,24.209958440,7.407487893,Micro,150.99818540
97.00,28.375344390,6.324932659,Macro,348.54646650
35.00,14.136813500,1.571675673,Mega,126.77492120
80.00,28.505161150,5.403039713,Mega,284.90899720
72.00,18.125934420,3.547403641,Nano,257.38164040
85.00,36.245436190,8.863215031,Macro,305.73947170
54.00,17.472777030,1.477320945,Macro,194.02626230
36.00,15.194450960,2.799221115,Mega,128.02118640
23.00,4.510090793,0.033647813,Mega,77.40214925
13.00,1.470311516,1.231379728,Micro,49.28503296
62.00,15.967135640,1.180409030,Macro,220.05476420
36.00,3.478911133,1.239673052,Mega,125.61227760
47.00,19.422395840,3.602285923,Macro,167.12079670
69.00,21.008086750,2.478178486,Micro,244.18183920
65.00,15.697837500,3.011898971,Mega,232.67023570
20.00,11.757331510,3.733754349,Nano,70.20770114
40.00,13.566915370,3.323877768,Mega,140.37373250
33.00,13.552086610,5.696142076,Micro,119.68686390
30.00,6.626398231,2.827163775,Mega,109.08296000
29.00,0.969179242,1.101270316,Micro,102.45826110
27.00,2.045585162,0.051933011,Nano,92.92957432
90.00,33.806122260,6.278583930,Mega,322.66070700
59.00,22.196990530,4.710262205,Mega,210.84434940
75.00,23.482964890,3.750273951,Micro,263.37504470
75.00,32.430911270,1.524148306,Macro,265.87496870
13.00,1.237598531,2.447639874,Micro,46.57401993
18.00,10.655294690,1.368274421,Micro,64.70988356
31.00,6.705393208,1.997199260,Micro,112.07064070
36.00,9.099158632,1.051392464,Micro,125.48671640
70.00,26.161070460,3.582985818,Mega,247.48034630
88.00,27.655933320,3.643025864,Micro,310.07713950
42.00,6.581329460,1.641510704,Macro,148.46482450
32.00,8.459387308,0.474236007,Mega,115.55250500
38.00,18.436960660,2.419836853,Macro,140.53119290
86.00,25.257072610,0.696331556,Macro,303.56143520
89.00,27.819480290,5.228492402,Mega,318.27084760
45.00,6.951526595,1.566329051,Macro,160.54711070
91.00,26.286255750,6.917554923,Micro,328.48460400
46.00,13.666668130,5.592577136,Macro,167.13528040
78.00,24.587854940,4.628858613,Macro,276.26037790
70.00,29.760774820,5.814951014,Macro,247.81327330
100.00,36.675053260,7.344048307,Micro,356.74678160
62.00,19.004473380,0.255726683,Macro,224.77412780
56.00,25.652636150,3.484751126,Micro,194.24308270
98.00,25.802643510,4.420553579,Macro,350.20198530
32.00,17.011943710,2.682326269,Micro,115.35433790
34.00,13.939858150,1.153340571,Mega,124.47809980
58.00,12.191805280,1.666526752,Nano,209.92403890
10.00,0.688749344,0.982755686,Mega,33.45988582
13.00,0.747718323,1.912693178,Macro,45.75723345
14.00,7.442168644,1.954879928,Micro,54.51656478
38.00,17.828634760,1.823407233,Nano,140.77371070
61.00,20.042073530,1.427891296,Micro,215.31307930
23.00,11.326245100,1.308263234,Mega,80.97760600
75.00,32.255184310,6.076591747,Macro,266.79252810
19.00,2.405404817,0.507793510,Mega,70.97470749
20.00,1.342204767,1.901254957,Mega,77.52464044
80.00,31.555065430,5.829251423,Nano,286.06608720
37.00,13.373308730,0.389201320,Nano,131.49476250
88.00,34.175385540,6.988181689,Macro,317.82702010
39.00,9.574084012,2.508975852,Nano,139.66330100
94.00,33.273756180,5.605628024,Nano,330.72160000
18.00,10.730611510,0.827735972,Mega,67.58062238
49.00,12.915227500,4.690735711,Macro,178.14515540
72.00,23.838354020,2.826565354,Nano,249.63283320
52.00,24.213234180,3.817027564,Mega,184.09618920
26.00,4.949507518,0.508675133,Macro,94.42876263
48.00,16.919289990,1.063630886,Macro,171.53894460
65.00,23.338437510,3.875179167,Macro,233.98940640
74.00,24.623625610,5.521459055,Micro,271.36513000
91.00,36.293592380,6.685509421,Macro,325.65581580
13.00,8.233607467,1.324969168,Mega,47.60129082
65.00,18.181465520,2.970729615,Mega,232.22568450
35.00,7.198778595,1.509521320,Nano,128.73728690
98.00,27.933068920,6.098290028,Micro,345.22164080
48.00,5.931776912,0.520852596,Mega,169.61577450
83.00,21.269767390,4.228819980,Macro,299.92657970
85.00,27.112564530,5.223855748,Mega,304.22329260
89.00,23.533012970,1.379474620,Mega,316.63766110
49.00,10.235607030,2.507190611,Nano,171.41761650
16.00,1.414510013,1.221977592,Macro,59.30722580
70.00,16.258328850,1.726270065,Micro,252.14841060
97.00,37.552232060,6.093938019,Macro,348.67838650
51.00,11.935871390,1.614925811,Macro,178.22783650
85.00,29.912878930,5.690365858,Nano,302.37462470
13.00,0.700883000,1.089991801,Mega,46.17342840
34.00,5.082664527,0.219320758,Mega,119.00004820
55.00,16.481615600,3.267172118,Macro,196.44879910
14.00,4.451725157,0.925170583,Micro,47.57626686
50.00,13.839467740,1.042655278,Micro,174.47910880
75.00,30.860937800,5.033560605,Micro,261.01489490
43.00,10.365328320,2.844228834,Macro,152.10700320
60.00,22.041497590,4.153907425,Nano,213.85191710
56.00,16.568778700,3.151386833,Nano,200.38126470
100.00,36.072073660,7.602359551,Macro,354.44955790
45.00,7.116575677,2.303621100,Macro,162.05973480
12.00,5.013390243,0.840971884,Nano,41.37386080
64.00,18.308596250,3.349844406,Macro,232.80989530
46.00,5.523665535,1.952389236,Macro,159.06841250
35.00,18.095838540,2.099576563,Mega,127.22580240
46.00,12.357412830,0.836941986,Micro,162.87907510
15.00,6.603955904,0.332433523,Mega,49.67373838
43.00,17.796942080,3.052953409,Macro,153.80174290
33.00,11.327739290,1.322383377,Mega,119.53922400
76.00,26.012647830,6.850737344,Micro,273.70630260
66.00,26.442148630,3.116634564,Nano,237.91952750
23.00,12.056146180,3.597400217,Nano,82.79208811
98.00,34.947584150,3.385312582,Macro,351.11420350
63.00,26.400154510,1.373655412,Nano,223.29886550
29.00,13.611818880,2.670106133,Micro,104.82006460
82.00,32.444158780,5.425449440,Nano,291.19470020
35.00,7.881705224,1.732693230,Micro,129.06948620
85.00,31.864970830,5.081795137,Micro,301.74486690
86.00,28.210738340,4.373466421,Micro,302.88799820
65.00,24.235370690,3.319695807,Macro,233.64334290
90.00,36.713778540,8.103656838,Micro,320.67840790
21.00,2.937126430,1.585800545,Macro,73.55234105
38.00,12.953607810,3.856301336,Micro,133.87758570
12.00,11.835762930,2.828314712,Nano,37.42374113
83.00,27.457545200,5.358948693,Micro,293.83148480
43.00,15.844015920,2.529435016,Micro,151.19671950
44.00,26.105809820,5.549674314,Micro,157.91820600
28.00,9.184659403,0.686658382,Micro,102.27918290
61.00,21.064825040,0.950811765,Nano,216.90427170
75.00,31.971938820,4.698021921,Micro,269.33236380
63.00,10.244552790,1.647913910,Nano,218.15998430
91.00,24.708000330,1.160337309,Micro,324.16094420
88.00,24.966010330,1.277689358,Macro,313.12837760
85.00,26.566162060,5.987521897,Macro,301.65077640
69.00,23.885860380,2.516655365,Nano,248.43226220
15.00,2.777117161,2.523639962,Micro,56.88697574
34.00,10.674763140,3.993121151,Micro,120.00241790
93.00,30.450126020,2.841142764,Nano,335.50601190
17.00,1.437546273,0.175893869,Nano,59.80239291
21.00,5.719153159,1.089862170,Micro,75.26600102
72.00,27.985617220,6.255029335,Micro,256.69934080
54.00,22.150784070,5.855266971,Macro,200.40147880
13.00,2.933653909,0.336684657,Micro,44.79021789
53.00,12.070089080,1.852175612,Mega,182.90616860
99.00,30.578402480,3.043517305,Nano,347.15908610
39.00,7.244487161,2.260934844,Macro,141.00968400
98.00,41.216837330,6.137985783,Micro,353.43556210
49.00,21.181363190,4.522900343,Macro,171.39338580
36.00,21.640670450,4.667504418,Mega,128.13359980
68.00,23.844900260,1.673252591,Nano,244.02846570
70.00,24.788215010,7.581210788,Mega,246.09057770
36.00,11.641017030,1.088920803,Micro,129.94588870
56.00,16.130039670,3.866936616,Mega,196.39646550
91.00,31.002064210,3.149276093,Macro,327.33059040
14.00,12.244025040,5.347549295,Nano,47.05770262
84.00,28.451356020,2.841499055,Nano,298.37206450
97.00,24.131929240,3.174014104,Macro,342.79897160
72.00,30.028541980,7.258377970,Micro,259.97607910
54.00,14.334351700,4.555541139,Mega,190.83278000
43.00,11.651837380,3.366689630,Micro,145.41865670
12.00,3.876010939,1.906025559,Micro,44.41389565
47.00,10.997581750,2.293062106,Nano,167.11588140
57.00,13.280602780,2.101510154,Mega,201.30554420
47.00,16.939526440,2.858758675,Nano,166.94846920
47.00,13.738286470,3.330651447,Nano,169.25470790
96.00,33.289583960,6.573732291,Micro,342.95262800
56.00,13.996218920,0.602834245,Macro,194.23228480
64.00,25.900993610,4.113418096,Macro,229.93336500
81.00,29.121471990,7.916414207,Nano,289.64058580
15.00,6.290858174,0.678513840,Mega,53.72935589
52.00,23.993447730,0.519212296,Macro,190.18534540
10.00,5.490507416,2.469998038,Nano,37.31932830
93.00,24.932372670,1.253028505,Macro,329.14780820
48.00,23.658912910,2.309970166,Nano,173.06829430
52.00,16.266717910,3.204358716,Nano,181.05915100
33.00,13.272087670,5.465264124,Macro,117.04740300
38.00,18.664758440,3.681823990,Mega,136.14979320
29.00,9.002412712,0.609849942,Nano,105.43310500
44.00,12.795499780,1.228337955,Mega,156.07097500
27.00,5.266441460,1.353228723,Mega,98.37497073
58.00,23.047708540,1.465806506,Micro,208.88257840
56.00,21.022859010,3.664076004,Nano,194.96103280
69.00,26.893744170,4.596614853,Macro,247.57388510
45.00,8.374998074,1.439268363,Mega,159.06248120
86.00,33.583176940,5.258118263,Nano,305.79833150
47.00,15.728227430,2.771904176,Macro,166.97202460
50.00,15.360432080,7.610970713,Micro,175.93378020
95.00,28.725498700,5.147521114,Nano,342.83271170
61.00,15.969565210,1.950999733,Macro,212.93389930
36.00,14.164046370,0.497245703,Macro,134.99864740
58.00,4.870187029,3.043994197,Macro,205.54313390
47.00,14.077558980,0.062540126,Macro,170.46887770
86.00,28.373831080,4.539821932,Mega,306.69912750
57.00,19.879509200,8.274529348,Micro,201.42513750
54.00,9.966013162,1.321266997,Macro,195.26790520
46.00,15.220526750,5.422181754,Nano,166.06935960
18.00,14.461105510,2.347338423,Mega,62.32850707
25.00,10.254997660,1.748859254,Micro,93.46690330
19.00,0.388590647,0.255873313,Micro,67.48699862
54.00,10.724749300,0.342655800,Mega,195.02704460
60.00,22.045587400,0.180601963,Mega,213.95238950
26.00,9.409506568,1.018662426,Micro,91.27428359
23.00,0.337280944,1.659522761,Mega,85.58550551
38.00,2.092054681,0.065840590,Nano,136.95391110
96.00,33.017780560,5.625786859,Mega,338.79699890
21.00,19.974428570,1.474610408,Macro,64.57081108
66.00,18.901717320,4.247814704,Micro,230.32109090
52.00,15.219552940,0.740544970,Nano,190.80589710
59.00,26.569311130,4.516217387,Macro,211.03684970
83.00,33.053703760,9.502273995,Macro,291.88161940
73.00,29.740532170,5.056047533,Macro,261.93826200
19.00,10.625854010,1.036051829,Macro,64.67600576
90.00,29.309288060,2.974964668,Micro,314.81172490
73.00,23.664561120,7.655588185,Micro,253.76341860
37.00,8.110512199,3.565895209,Macro,128.37397300
28.00,10.962715640,1.364428017,Micro,99.99823480
99.00,28.782906750,7.412178995,Macro,351.52951880
70.00,22.174494720,1.088762382,Mega,249.71580080
76.00,28.887377130,5.953678828,Micro,264.66414460
82.00,24.904318180,4.074219874,Micro,292.97402240
22.00,11.995611220,0.858907412,Nano,77.64516073
91.00,38.556143200,10.214806850,Macro,320.68314860
33.00,18.441340450,2.713985708,Nano,118.34640520
76.00,30.182294390,4.016900096,Macro,269.39020630
61.00,21.487824820,3.771891615,Macro,218.56780720
92.00,32.167168670,6.726771343,Micro,331.93151060
53.00,23.586387110,3.258949178,Mega,186.83858840
71.00,22.084574090,1.663684165,Nano,248.70310990
51.00,17.130942470,3.601388974,Macro,178.00447890
68.00,28.751702320,6.739499589,Mega,244.92674790
32.00,15.224893000,1.161446776,Macro,111.49343460
10.00,12.201229650,2.452274641,Macro,34.11396192
72.00,24.402635710,1.995127175,Macro,253.70822430
49.00,14.290717830,4.671001994,Nano,172.89087630
59.00,13.950534330,0.174759871,Micro,212.34498090
90.00,28.224277870,3.729510231,Macro,312.57066630
96.00,23.981044590,1.166863302,Mega,344.86301250
10.00,10.302666810,2.397550882,Macro,37.15633949
80.00,26.819825990,0.700882001,Mega,284.23080940
50.00,19.412043660,0.188385566,Mega,174.26803240
94.00,38.584360160,5.522805833,Macro,333.56638150
22.00,6.387047153,1.980000334,Mega,81.22101849
30.00,9.749321224,3.173628519,Mega,108.48651170
64.00,26.173952980,5.061944746,Micro,225.45871150
79.00,35.942674460,3.479529086,Mega,280.11914490
35.00,16.613340300,2.937634400,Nano,128.47173460
87.00,25.308868120,0.888742374,Macro,314.12279140
15.00,7.531238469,2.180049883,Nano,52.68309686
82.00,30.250090560,3.334021873,Mega,292.75468030
56.00,18.892757370,6.418796387,Macro,202.53397570
42.00,5.929142678,0.934337091,Mega,153.53218950
46.00,14.590522190,2.353695787,Micro,162.42819910
89.00,34.526378230,7.837740232,Macro,317.48786890
74.00,27.196601840,5.616320480,Mega,267.28724160
83.00,32.835966090,5.757350405,Nano,293.30318760
99.00,40.287515950,3.937106656,Nano,354.29251520
52.00,11.055672790,2.339107702,Mega,186.97072670
38.00,15.271035200,2.028067933,Mega,132.15507520
82.00,25.844214950,5.576685984,Nano,294.43598960
19.00,3.538770143,2.106952026,Micro,65.25206495
73.00,16.852830640,4.371485674,Micro,258.86941920
14.00,0.218030497,0.337638266,Mega,48.94881206
80.00,29.340186130,7.067678233,Nano,284.26035030
20.00,8.722931937,3.337461521,Nano,68.81072262
71.00,19.979768450,6.960355849,Mega,252.07642630
13.00,5.039607861,5.038277048,Macro,48.15440304
21.00,2.669395217,1.602543732,Nano,77.61395601
48.00,12.735750340,0.021272948,Nano,170.61542480
13.00,3.597244019,5.441006056,Micro,52.30014963
49.00,13.090884280,2.950203359,Macro,176.71690090
87.00,34.690275100,5.616502273,Micro,305.71357910
93.00,34.795118050,4.269074383,Nano,326.43444830
93.00,34.371187420,6.494090329,Micro,331.01325240
21.00,5.000539172,0.199657398,Macro,75.82196435
33.00,11.350734170,0.964355355,Micro,117.58885280
94.00,29.088311860,4.337243376,Mega,336.78490710
96.00,34.091183250,6.356479674,Nano,342.19838600
38.00,12.600916870,2.971342810,Mega,140.13700740
52.00,21.005506220,2.405095013,Micro,184.09159550
28.00,11.268412210,1.373882899,Mega,102.67904590
12.00,5.037808977,1.199564471,Mega,45.27366111
51.00,19.841778380,4.035106928,Micro,178.55741800
44.00,20.730544480,7.469616948,Micro,157.79029170
99.00,37.127877240,3.057987485,Macro,354.96642180
27.00,4.701938982,2.075231234,Macro,99.35728704
52.00,22.908165820,3.257424196,Mega,185.89501970
98.00,26.847497700,0.555850618,Macro,351.86279230
90.00,29.748044690,0.191958978,Mega,323.08905840
95.00,37.641172760,4.268640845,Mega,335.33673930
28.00,10.973678160,2.558390415,Mega,102.97883040
23.00,1.577017515,1.075431493,Macro,78.15138175
58.00,17.791378360,4.621131863,Macro,201.90850530
59.00,19.834616730,7.641127922,Nano,210.23004590
37.00,1.555588154,0.019312963,Macro,130.48089060
49.00,16.682618800,4.159433929,Mega,165.65385210
37.00,14.147163050,7.161305345,Nano,134.64101550
97.00,31.690826410,5.548205454,Nano,342.42613220
50.00,17.682753930,1.605194317,Nano,175.49949660
